question,subject,choices,answer
You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,anatomy,"[to be palpable both intra- and extraorally.,, to be palpable intraorally..,, only to be detectable by radiographical examination.,, to be palpable extraorally.]",0
You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,anatomy,"[to be palpable both intra- and extraorally.,, to be palpable extraorally.,, to be palpable intraorally..,, only to be detectable by radiographical examination.]",0
You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,anatomy,"[to be palpable both intra- and extraorally.,, to be palpable extraorally.,, only to be detectable by radiographical examination.,, to be palpable intraorally..]",0
You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,anatomy,"[to be palpable both intra- and extraorally.,, only to be detectable by radiographical examination.,, to be palpable intraorally..,, to be palpable extraorally.]",0
You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,anatomy,"[to be palpable both intra- and extraorally.,, only to be detectable by radiographical examination.,, to be palpable extraorally.,, to be palpable intraorally..]",0
You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,anatomy,"[only to be detectable by radiographical examination.,, to be palpable intraorally..,, to be palpable extraorally.,, to be palpable both intra- and extraorally.]",3
You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,anatomy,"[only to be detectable by radiographical examination.,, to be palpable intraorally..,, to be palpable both intra- and extraorally.,, to be palpable extraorally.]",2
You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,anatomy,"[only to be detectable by radiographical examination.,, to be palpable extraorally.,, to be palpable intraorally..,, to be palpable both intra- and extraorally.]",3
You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,anatomy,"[only to be detectable by radiographical examination.,, to be palpable extraorally.,, to be palpable both intra- and extraorally.,, to be palpable intraorally..]",2
You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,anatomy,"[only to be detectable by radiographical examination.,, to be palpable both intra- and extraorally.,, to be palpable intraorally..,, to be palpable extraorally.]",1
You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,anatomy,"[only to be detectable by radiographical examination.,, to be palpable both intra- and extraorally.,, to be palpable extraorally.,, to be palpable intraorally..]",1
Osteoclasts,anatomy,"[deposit bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from monocytes.,, resorb bone and differentiate from monocytes.]",3
Osteoclasts,anatomy,"[deposit bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from monocytes.,, deposit bone and differentiate from monocytes.]",2
Osteoclasts,anatomy,"[deposit bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from monocytes.,, resorb bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from monocytes.]",3
Osteoclasts,anatomy,"[deposit bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from monocytes.,, resorb bone and differentiate from monocytes.,, resorb bone and differentiate from periosteal mesenchymal cells.]",2
Osteoclasts,anatomy,"[deposit bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from monocytes.,, resorb bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from monocytes.]",1
Osteoclasts,anatomy,"[deposit bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from monocytes.,, deposit bone and differentiate from monocytes.,, resorb bone and differentiate from periosteal mesenchymal cells.]",1
Osteoclasts,anatomy,"[resorb bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from monocytes.,, resorb bone and differentiate from monocytes.]",3
Osteoclasts,anatomy,"[resorb bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from monocytes.,, deposit bone and differentiate from monocytes.]",2
Osteoclasts,anatomy,"[resorb bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from monocytes.,, deposit bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from monocytes.]",3
Osteoclasts,anatomy,"[resorb bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from monocytes.,, resorb bone and differentiate from monocytes.,, deposit bone and differentiate from periosteal mesenchymal cells.]",2
Osteoclasts,anatomy,"[resorb bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from monocytes.,, deposit bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from monocytes.]",1
Osteoclasts,anatomy,"[resorb bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from monocytes.,, deposit bone and differentiate from monocytes.,, deposit bone and differentiate from periosteal mesenchymal cells.]",1
Osteoclasts,anatomy,"[deposit bone and differentiate from monocytes.,, deposit bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from monocytes.]",3
Osteoclasts,anatomy,"[deposit bone and differentiate from monocytes.,, deposit bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from monocytes.,, resorb bone and differentiate from periosteal mesenchymal cells.]",2
Osteoclasts,anatomy,"[deposit bone and differentiate from monocytes.,, resorb bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from monocytes.]",3
Osteoclasts,anatomy,"[deposit bone and differentiate from monocytes.,, resorb bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from monocytes.,, deposit bone and differentiate from periosteal mesenchymal cells.]",2
Osteoclasts,anatomy,"[deposit bone and differentiate from monocytes.,, resorb bone and differentiate from monocytes.,, deposit bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from periosteal mesenchymal cells.]",1
Osteoclasts,anatomy,"[deposit bone and differentiate from monocytes.,, resorb bone and differentiate from monocytes.,, resorb bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from periosteal mesenchymal cells.]",1
Osteoclasts,anatomy,"[resorb bone and differentiate from monocytes.,, deposit bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from monocytes.]",0
Osteoclasts,anatomy,"[resorb bone and differentiate from monocytes.,, deposit bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from monocytes.,, resorb bone and differentiate from periosteal mesenchymal cells.]",0
Osteoclasts,anatomy,"[resorb bone and differentiate from monocytes.,, resorb bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from monocytes.]",0
Osteoclasts,anatomy,"[resorb bone and differentiate from monocytes.,, resorb bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from monocytes.,, deposit bone and differentiate from periosteal mesenchymal cells.]",0
Osteoclasts,anatomy,"[resorb bone and differentiate from monocytes.,, deposit bone and differentiate from monocytes.,, deposit bone and differentiate from periosteal mesenchymal cells.,, resorb bone and differentiate from periosteal mesenchymal cells.]",0
Osteoclasts,anatomy,"[resorb bone and differentiate from monocytes.,, deposit bone and differentiate from monocytes.,, resorb bone and differentiate from periosteal mesenchymal cells.,, deposit bone and differentiate from periosteal mesenchymal cells.]",0
