question,subject,choices,answer
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[omina,, lager,, commuter,, planetabler]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[omina,, lager,, planetabler,, commuter]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[omina,, commuter,, lager,, planetabler]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[omina,, commuter,, planetabler,, lager]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[omina,, planetabler,, lager,, commuter]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[omina,, planetabler,, commuter,, lager]",3
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[consertion,, stoopgallant,, viatic,, controvertibility]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[consertion,, stoopgallant,, controvertibility,, viatic]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[consertion,, viatic,, stoopgallant,, controvertibility]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[consertion,, viatic,, controvertibility,, stoopgallant]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[consertion,, controvertibility,, stoopgallant,, viatic]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[consertion,, controvertibility,, viatic,, stoopgallant]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[stoopgallant,, consertion,, viatic,, controvertibility]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[stoopgallant,, consertion,, controvertibility,, viatic]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[stoopgallant,, viatic,, consertion,, controvertibility]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[stoopgallant,, viatic,, controvertibility,, consertion]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[stoopgallant,, controvertibility,, consertion,, viatic]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[stoopgallant,, controvertibility,, viatic,, consertion]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[viatic,, consertion,, stoopgallant,, controvertibility]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[viatic,, consertion,, controvertibility,, stoopgallant]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[viatic,, stoopgallant,, consertion,, controvertibility]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[viatic,, stoopgallant,, controvertibility,, consertion]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[viatic,, controvertibility,, consertion,, stoopgallant]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[viatic,, controvertibility,, stoopgallant,, consertion]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[controvertibility,, consertion,, stoopgallant,, viatic]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[controvertibility,, consertion,, viatic,, stoopgallant]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[controvertibility,, stoopgallant,, consertion,, viatic]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[controvertibility,, stoopgallant,, viatic,, consertion]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[controvertibility,, viatic,, consertion,, stoopgallant]",2
"Statement 1 | If K is a nonzero subgroup of a finitely generated free abelian group, then K is free abelian. Statement 2 | If K is a nonzero subgroup of a finitely generated free abelian group, then G / K is free abelian.",abstract_algebra,"[controvertibility,, viatic,, stoopgallant,, consertion]",2
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[philonium,, plurisporous,, doorplate,, ungreat]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[philonium,, plurisporous,, ungreat,, doorplate]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[philonium,, doorplate,, plurisporous,, ungreat]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[philonium,, doorplate,, ungreat,, plurisporous]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[philonium,, ungreat,, plurisporous,, doorplate]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[philonium,, ungreat,, doorplate,, plurisporous]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[plurisporous,, philonium,, doorplate,, ungreat]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[plurisporous,, philonium,, ungreat,, doorplate]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[plurisporous,, doorplate,, philonium,, ungreat]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[plurisporous,, doorplate,, ungreat,, philonium]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[plurisporous,, ungreat,, philonium,, doorplate]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[plurisporous,, ungreat,, doorplate,, philonium]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[doorplate,, philonium,, plurisporous,, ungreat]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[doorplate,, philonium,, ungreat,, plurisporous]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[doorplate,, plurisporous,, philonium,, ungreat]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[doorplate,, plurisporous,, ungreat,, philonium]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[doorplate,, ungreat,, philonium,, plurisporous]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[doorplate,, ungreat,, plurisporous,, philonium]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[ungreat,, philonium,, plurisporous,, doorplate]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[ungreat,, philonium,, doorplate,, plurisporous]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[ungreat,, plurisporous,, philonium,, doorplate]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[ungreat,, plurisporous,, doorplate,, philonium]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[ungreat,, doorplate,, philonium,, plurisporous]",1
Statement 1 | The external direct product of cyclic groups is cyclic. Statement 2 | The external direct product of D_3 and D_4 is isomorphic to D_12.,abstract_algebra,"[ungreat,, doorplate,, plurisporous,, philonium]",1
Statement 1 | Every nonzero free abelian group has an infinite number of bases. Statement 2 | Every free abelian group of rank at least 2 has an infinite number of bases.,abstract_algebra,"[fohn,, urger,, psychologer,, nonsubsiding]",3
Statement 1 | Every nonzero free abelian group has an infinite number of bases. Statement 2 | Every free abelian group of rank at least 2 has an infinite number of bases.,abstract_algebra,"[fohn,, urger,, nonsubsiding,, psychologer]",3
Statement 1 | Every nonzero free abelian group has an infinite number of bases. Statement 2 | Every free abelian group of rank at least 2 has an infinite number of bases.,abstract_algebra,"[fohn,, psychologer,, urger,, nonsubsiding]",3
Statement 1 | Every nonzero free abelian group has an infinite number of bases. Statement 2 | Every free abelian group of rank at least 2 has an infinite number of bases.,abstract_algebra,"[fohn,, psychologer,, nonsubsiding,, urger]",3
Statement 1 | Every nonzero free abelian group has an infinite number of bases. Statement 2 | Every free abelian group of rank at least 2 has an infinite number of bases.,abstract_algebra,"[fohn,, nonsubsiding,, urger,, psychologer]",3
Statement 1 | Every nonzero free abelian group has an infinite number of bases. Statement 2 | Every free abelian group of rank at least 2 has an infinite number of bases.,abstract_algebra,"[fohn,, nonsubsiding,, psychologer,, urger]",3
Statement 1 | Every nonzero free abelian group has an infinite number of bases. Statement 2 | Every free abelian group of rank at least 2 has an infinite number of bases.,abstract_algebra,"[urger,, fohn,, psychologer,, nonsubsiding]",3
Statement 1 | Every nonzero free abelian group has an infinite number of bases. Statement 2 | Every free abelian group of rank at least 2 has an infinite number of bases.,abstract_algebra,"[urger,, fohn,, nonsubsiding,, psychologer]",3
Statement 1 | Every nonzero free abelian group has an infinite number of bases. Statement 2 | Every free abelian group of rank at least 2 has an infinite number of bases.,abstract_algebra,"[urger,, psychologer,, fohn,, nonsubsiding]",3
Statement 1 | Every nonzero free abelian group has an infinite number of bases. Statement 2 | Every free abelian group of rank at least 2 has an infinite number of bases.,abstract_algebra,"[urger,, psychologer,, nonsubsiding,, fohn]",3
Statement 1 | Every nonzero free abelian group has an infinite number of bases. Statement 2 | Every free abelian group of rank at least 2 has an infinite number of bases.,abstract_algebra,"[urger,, nonsubsiding,, fohn,, psychologer]",3
