question,answer,Subject,choices,answer_original_temperature:0
Enunciado 1 | Un homomorfismo es uno a uno si y solo si el núcleo consta únicamente del elemento identidad. Enunciado 2 | La imagen de un grupo de 6 elementos bajo algún homomorfismo puede tener 4 elementos.,C,abstract_algebra,"[descercaremos,, rezase,, descatolizaron,, despechaseis]",0
Enunciado 1 | Un homomorfismo es uno a uno si y solo si el núcleo consta únicamente del elemento identidad. Enunciado 2 | La imagen de un grupo de 6 elementos bajo algún homomorfismo puede tener 4 elementos.,C,abstract_algebra,"[descatolizaron,, despechaseis,, descercaremos,, rezase]",0
Enunciado 1 | Un homomorfismo es uno a uno si y solo si el núcleo consta únicamente del elemento identidad. Enunciado 2 | La imagen de un grupo de 6 elementos bajo algún homomorfismo puede tener 4 elementos.,C,abstract_algebra,"[descatolizaron,, despechaseis,, rezase,, descercaremos]",0
Enunciado 1 | Un homomorfismo es uno a uno si y solo si el núcleo consta únicamente del elemento identidad. Enunciado 2 | La imagen de un grupo de 6 elementos bajo algún homomorfismo puede tener 4 elementos.,C,abstract_algebra,"[descatolizaron,, descercaremos,, despechaseis,, rezase]",0
Enunciado 1 | Un homomorfismo es uno a uno si y solo si el núcleo consta únicamente del elemento identidad. Enunciado 2 | La imagen de un grupo de 6 elementos bajo algún homomorfismo puede tener 4 elementos.,C,abstract_algebra,"[descatolizaron,, descercaremos,, rezase,, despechaseis]",0
Enunciado 1 | Un homomorfismo es uno a uno si y solo si el núcleo consta únicamente del elemento identidad. Enunciado 2 | La imagen de un grupo de 6 elementos bajo algún homomorfismo puede tener 4 elementos.,C,abstract_algebra,"[descatolizaron,, rezase,, despechaseis,, descercaremos]",0
Enunciado 1 | Un homomorfismo es uno a uno si y solo si el núcleo consta únicamente del elemento identidad. Enunciado 2 | La imagen de un grupo de 6 elementos bajo algún homomorfismo puede tener 4 elementos.,C,abstract_algebra,"[descatolizaron,, rezase,, descercaremos,, despechaseis]",0
Enunciado 1 | Un homomorfismo es uno a uno si y solo si el núcleo consta únicamente del elemento identidad. Enunciado 2 | La imagen de un grupo de 6 elementos bajo algún homomorfismo puede tener 4 elementos.,C,abstract_algebra,"[rezase,, despechaseis,, descercaremos,, descatolizaron]",0
Enunciado 1 | Un homomorfismo es uno a uno si y solo si el núcleo consta únicamente del elemento identidad. Enunciado 2 | La imagen de un grupo de 6 elementos bajo algún homomorfismo puede tener 4 elementos.,C,abstract_algebra,"[rezase,, despechaseis,, descatolizaron,, descercaremos]",0
Enunciado 1 | Un homomorfismo es uno a uno si y solo si el núcleo consta únicamente del elemento identidad. Enunciado 2 | La imagen de un grupo de 6 elementos bajo algún homomorfismo puede tener 4 elementos.,C,abstract_algebra,"[rezase,, descercaremos,, despechaseis,, descatolizaron]",0
Enunciado 1 | Un homomorfismo es uno a uno si y solo si el núcleo consta únicamente del elemento identidad. Enunciado 2 | La imagen de un grupo de 6 elementos bajo algún homomorfismo puede tener 4 elementos.,C,abstract_algebra,"[rezase,, descercaremos,, descatolizaron,, despechaseis]",0
Enunciado 1 | Un homomorfismo es uno a uno si y solo si el núcleo consta únicamente del elemento identidad. Enunciado 2 | La imagen de un grupo de 6 elementos bajo algún homomorfismo puede tener 4 elementos.,C,abstract_algebra,"[rezase,, descatolizaron,, despechaseis,, descercaremos]",0
Enunciado 1 | Un homomorfismo es uno a uno si y solo si el núcleo consta únicamente del elemento identidad. Enunciado 2 | La imagen de un grupo de 6 elementos bajo algún homomorfismo puede tener 4 elementos.,C,abstract_algebra,"[rezase,, descatolizaron,, descercaremos,, despechaseis]",0
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[corrieran,, chozparé,, disociarán,, decuplicarías]",2
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[corrieran,, chozparé,, decuplicarías,, disociarán]",3
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[corrieran,, disociarán,, chozparé,, decuplicarías]",3
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[corrieran,, disociarán,, decuplicarías,, chozparé]",1
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[corrieran,, decuplicarías,, chozparé,, disociarán]",3
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[corrieran,, decuplicarías,, disociarán,, chozparé]",0
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[chozparé,, corrieran,, disociarán,, decuplicarías]",2
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[chozparé,, corrieran,, decuplicarías,, disociarán]",3
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[chozparé,, disociarán,, corrieran,, decuplicarías]",0
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[chozparé,, disociarán,, decuplicarías,, corrieran]",0
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[chozparé,, decuplicarías,, corrieran,, disociarán]",1
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[chozparé,, decuplicarías,, disociarán,, corrieran]",0
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[disociarán,, corrieran,, chozparé,, decuplicarías]",0
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[disociarán,, corrieran,, decuplicarías,, chozparé]",0
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[disociarán,, chozparé,, corrieran,, decuplicarías]",0
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[disociarán,, chozparé,, decuplicarías,, corrieran]",0
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[disociarán,, decuplicarías,, corrieran,, chozparé]",0
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[disociarán,, decuplicarías,, chozparé,, corrieran]",0
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[decuplicarías,, corrieran,, chozparé,, disociarán]",3
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[decuplicarías,, corrieran,, disociarán,, chozparé]",2
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[decuplicarías,, chozparé,, corrieran,, disociarán]",3
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[decuplicarías,, chozparé,, disociarán,, corrieran]",2
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[decuplicarías,, disociarán,, corrieran,, chozparé]",0
"Enunciado 1 | Si H y K son subgrupos de un grupo G, entonces |HK| = |H||K|/|H intersección K|. Enunciado 2 | Un grupo de orden 2p donde p es un primo impar es cíclico o isomorfo a D_p.",A,abstract_algebra,"[decuplicarías,, disociarán,, chozparé,, corrieran]",0
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[participaran,, enfervoreciste,, subsistiríamos,, adecuando]",2
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[participaran,, enfervoreciste,, adecuando,, subsistiríamos]",0
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[participaran,, subsistiríamos,, enfervoreciste,, adecuando]",1
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[participaran,, subsistiríamos,, adecuando,, enfervoreciste]",2
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[participaran,, adecuando,, enfervoreciste,, subsistiríamos]",3
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[participaran,, adecuando,, subsistiríamos,, enfervoreciste]",0
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[enfervoreciste,, participaran,, subsistiríamos,, adecuando]",2
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[enfervoreciste,, participaran,, adecuando,, subsistiríamos]",0
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[enfervoreciste,, subsistiríamos,, participaran,, adecuando]",0
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[enfervoreciste,, subsistiríamos,, adecuando,, participaran]",2
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[enfervoreciste,, adecuando,, participaran,, subsistiríamos]",1
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[enfervoreciste,, adecuando,, subsistiríamos,, participaran]",1
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[subsistiríamos,, participaran,, enfervoreciste,, adecuando]",1
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[subsistiríamos,, participaran,, adecuando,, enfervoreciste]",2
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[subsistiríamos,, enfervoreciste,, participaran,, adecuando]",2
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[subsistiríamos,, enfervoreciste,, adecuando,, participaran]",2
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[subsistiríamos,, adecuando,, participaran,, enfervoreciste]",1
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[subsistiríamos,, adecuando,, enfervoreciste,, participaran]",1
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[adecuando,, participaran,, enfervoreciste,, subsistiríamos]",0
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[adecuando,, participaran,, subsistiríamos,, enfervoreciste]",0
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[adecuando,, enfervoreciste,, participaran,, subsistiríamos]",0
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[adecuando,, enfervoreciste,, subsistiríamos,, participaran]",0
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[adecuando,, subsistiríamos,, participaran,, enfervoreciste]",0
"Para T: Z x Z -> Z, donde T(1, 0) = 3 y T(0, 1) = -5, determine T(-3,2).",A,abstract_algebra,"[adecuando,, subsistiríamos,, enfervoreciste,, participaran]",0
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[hopee,, beberéis,, adopto,, rabiá]",2
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[hopee,, beberéis,, rabiá,, adopto]",3
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[hopee,, adopto,, beberéis,, rabiá]",1
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[hopee,, adopto,, rabiá,, beberéis]",1
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[hopee,, rabiá,, beberéis,, adopto]",1
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[hopee,, rabiá,, adopto,, beberéis]",1
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[beberéis,, hopee,, adopto,, rabiá]",1
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[beberéis,, hopee,, rabiá,, adopto]",2
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[beberéis,, adopto,, hopee,, rabiá]",1
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[beberéis,, adopto,, rabiá,, hopee]",2
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[beberéis,, rabiá,, hopee,, adopto]",1
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[beberéis,, rabiá,, adopto,, hopee]",1
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[adopto,, hopee,, beberéis,, rabiá]",0
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[adopto,, hopee,, rabiá,, beberéis]",0
Calcule el producto en el anillo dado. (12)(16) en Z_24,A,abstract_algebra,"[adopto,, beberéis,, hopee,, rabiá]",0
